month,conflict_phase,hotel_chain,chain_hq_country,chain_tier,country,risk_level,total_rooms,occupancy_rate_pct,adr_usd,revpar_usd,total_revenue_usd,expected_revenue_usd,revenue_loss_usd,revenue_loss_pct,booking_cancellations,avg_length_of_stay_nights
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,66.48,287.78,191.31,11421379.0,10694096.0,0.0,0.0,13859,4.58
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,70.73,286.13,202.38,12082354.0,10694096.0,0.0,0.0,5858,5.42
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,69.83,272.78,190.47,11371154.0,10694096.0,0.0,0.0,8986,2.31
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,68.56,246.74,169.15,10098492.0,10694096.0,595604.0,5.57,7947,4.17
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,69.42,280.49,194.72,11624734.0,10694096.0,0.0,0.0,6235,4.75
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,68.44,287.99,197.11,11767280.0,10694096.0,0.0,0.0,10611,3.67
2025-01,Escalation,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,58.71,275.65,161.84,9661652.0,10694096.0,1032444.0,9.65,7637,4.41
2025-02,Escalation,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,62.46,271.67,169.69,10130239.0,10694096.0,563856.0,5.27,8373,3.23
2025-03,Escalation,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,63.02,263.96,166.35,9931010.0,10694096.0,763085.0,7.14,10129,5.3
2025-04,Escalation,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,57.85,287.67,166.41,9934789.0,10694096.0,759307.0,7.1,12962,3.94
2025-05,Escalation,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,60.47,247.31,149.54,8927400.0,10694096.0,1766695.0,16.52,10303,3.41
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,50.77,241.41,122.57,7317358.0,10694096.0,3376737.0,31.58,18675,3.09
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,37.82,277.99,105.14,6277150.0,10694096.0,4416946.0,41.3,25019,1.2
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,48.13,250.13,120.39,7187257.0,10694096.0,3506838.0,32.79,10156,2.88
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,42.29,268.59,113.59,6781493.0,10694096.0,3912603.0,36.59,16418,2.46
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,43.33,281.37,121.91,7278229.0,10694096.0,3415866.0,31.94,10208,2.35
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,46.19,284.64,131.48,7849581.0,10694096.0,2844515.0,26.6,15949,2.43
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,46.25,241.04,111.47,6654963.0,10694096.0,4039133.0,37.77,10932,3.01
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,27.12,266.4,72.24,4312840.0,10694096.0,6381256.0,59.67,16027,2.71
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,22.99,252.19,57.98,3461457.0,10694096.0,7232638.0,67.63,17268,2.35
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,23.31,281.82,65.7,3922377.0,10694096.0,6771718.0,63.32,22863,1.37
2026-04,Post-Ceasefire,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,42.96,262.67,112.84,6736261.0,10694096.0,3957835.0,37.01,13752,4.72
2026-05,Post-Ceasefire,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,38.01,241.41,91.76,5477897.0,10694096.0,5216199.0,48.78,23078,3.48
2026-06,Post-Ceasefire,Sofitel (Accor),France,Luxury,Saudi Arabia,High,1990,39.41,275.47,108.56,6481173.0,10694096.0,4212923.0,39.39,19497,5.11
2024-01,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.94,298.77,259.74,12662394.0,11461796.0,0.0,0.0,2467,2.82
2024-02,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,84.75,292.34,247.75,12078053.0,11461796.0,0.0,0.0,3282,5.0
2024-03,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,85.67,287.87,246.63,12023346.0,11461796.0,0.0,0.0,2733,5.26
2024-04,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.75,274.31,237.96,11600689.0,11461796.0,0.0,0.0,3059,3.07
2024-05,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.38,273.12,235.91,11500661.0,11461796.0,0.0,0.0,3385,1.52
2024-06,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,87.82,289.52,254.27,12395724.0,11461796.0,0.0,0.0,3229,2.37
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,90.06,279.94,252.11,12290418.0,11461796.0,0.0,0.0,2107,3.64
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.77,301.77,261.85,12764959.0,11461796.0,0.0,0.0,2017,2.2
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.16,262.55,226.23,11028491.0,11461796.0,433306.0,3.78,4499,4.53
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,89.57,274.07,245.47,11966707.0,11461796.0,0.0,0.0,1814,5.39
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,86.48,247.42,213.97,10430954.0,11461796.0,1030842.0,8.99,3459,1.61
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Qatar,High,1625,87.23,254.44,221.93,10819285.0,11461796.0,642511.0,5.61,3605,1.52
2025-01,Escalation,Sofitel (Accor),France,Luxury,Qatar,High,1625,69.82,266.01,185.74,9054666.0,11461796.0,2407130.0,21.0,9619,2.06
2025-02,Escalation,Sofitel (Accor),France,Luxury,Qatar,High,1625,72.97,259.44,189.32,9229459.0,11461796.0,2232337.0,19.48,6543,4.93
2025-03,Escalation,Sofitel (Accor),France,Luxury,Qatar,High,1625,71.97,254.96,183.5,8945782.0,11461796.0,2516014.0,21.95,7688,3.8
2025-04,Escalation,Sofitel (Accor),France,Luxury,Qatar,High,1625,80.85,261.66,211.55,10312881.0,11461796.0,1148916.0,10.02,4860,4.86
2025-05,Escalation,Sofitel (Accor),France,Luxury,Qatar,High,1625,71.91,267.12,192.08,9363785.0,11461796.0,2098011.0,18.3,5332,2.27
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,52.88,288.71,152.67,7442556.0,11461796.0,4019241.0,35.07,15866,2.82
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,57.96,283.71,164.42,8015675.0,11461796.0,3446121.0,30.07,13717,1.73
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,51.62,289.16,149.26,7276306.0,11461796.0,4185490.0,36.52,8356,1.35
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,51.27,301.95,154.8,7546591.0,11461796.0,3915206.0,34.16,8461,1.11
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,64.54,288.19,185.99,9067050.0,11461796.0,2394746.0,20.89,10449,1.52
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,48.29,300.74,145.24,7080566.0,11461796.0,4381230.0,38.22,14165,1.84
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Qatar,High,1625,48.82,292.86,142.99,6970665.0,11461796.0,4491131.0,39.18,9884,2.8
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Qatar,High,1625,27.67,298.84,82.7,4031391.0,11461796.0,7430406.0,64.83,14960,0.98
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Qatar,High,1625,29.17,297.37,86.75,4229230.0,11461796.0,7232567.0,63.1,20080,1.91
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Qatar,High,1625,46.76,290.08,135.64,6612327.0,11461796.0,4849470.0,42.31,16380,2.17
2026-04,Post-Ceasefire,Sofitel (Accor),France,Luxury,Qatar,High,1625,59.71,283.27,169.15,8246065.0,11461796.0,3215732.0,28.06,10999,1.73
2026-05,Post-Ceasefire,Sofitel (Accor),France,Luxury,Qatar,High,1625,58.38,255.1,148.93,7260291.0,11461796.0,4201505.0,36.66,7512,4.39
2026-06,Post-Ceasefire,Sofitel (Accor),France,Luxury,Qatar,High,1625,51.12,272.78,139.46,6798490.0,11461796.0,4663306.0,40.69,12927,1.76
2024-01,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,67.83,181.39,123.04,2709308.0,2896901.0,187593.0,6.48,3360,3.96
2024-02,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,65.68,195.2,128.21,2823260.0,2896901.0,73642.0,2.54,4036,3.43
2024-03,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,68.09,205.95,140.23,3087952.0,2896901.0,0.0,0.0,4738,3.92
2024-04,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,66.56,202.49,134.77,2967717.0,2896901.0,0.0,0.0,3709,4.87
2024-05,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,65.24,201.08,131.18,2888608.0,2896901.0,8294.0,0.29,2772,1.89
2024-06,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,67.41,195.77,131.97,2905911.0,2896901.0,0.0,0.0,3401,3.44
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,68.6,186.8,128.13,2821527.0,2896901.0,75374.0,2.6,2882,4.9
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,68.42,180.45,123.47,2718821.0,2896901.0,178081.0,6.15,2228,4.74
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,65.43,191.27,125.15,2755773.0,2896901.0,141128.0,4.87,3973,1.64
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,65.62,182.04,119.45,2630321.0,2896901.0,266580.0,9.2,3481,4.54
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,64.74,199.9,129.41,2849538.0,2896901.0,47363.0,1.63,3177,4.24
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,66.93,179.16,119.91,2640407.0,2896901.0,256494.0,8.85,3419,3.52
2025-01,Escalation,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,62.05,172.8,107.21,2360822.0,2896901.0,536079.0,18.51,5420,2.75
2025-02,Escalation,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,55.98,170.2,95.28,2098151.0,2896901.0,798750.0,27.57,3818,4.13
2025-03,Escalation,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,61.12,195.98,119.79,2637782.0,2896901.0,259120.0,8.94,2831,4.51
2025-04,Escalation,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,54.4,170.43,92.71,2041401.0,2896901.0,855500.0,29.53,5171,4.21
2025-05,Escalation,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,59.65,192.77,114.99,2532116.0,2896901.0,364786.0,12.59,4321,3.54
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,42.26,183.45,77.53,1707143.0,2896901.0,1189758.0,41.07,4225,2.58
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,42.87,179.21,76.82,1691562.0,2896901.0,1205340.0,41.61,6595,2.99
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,43.65,178.28,77.82,1713654.0,2896901.0,1183248.0,40.85,3754,1.79
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,44.33,194.37,86.17,1897415.0,2896901.0,999487.0,34.5,5451,3.14
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,44.77,174.43,78.08,1719411.0,2896901.0,1177490.0,40.65,4553,1.93
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,46.33,195.63,90.63,1995684.0,2896901.0,901217.0,31.11,5911,2.7
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,41.28,199.0,82.14,1808683.0,2896901.0,1088218.0,37.56,5853,2.76
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,28.16,177.48,49.98,1100573.0,2896901.0,1796329.0,62.01,10099,2.16
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,32.07,194.85,62.48,1375910.0,2896901.0,1520991.0,52.5,8780,3.19
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,33.03,176.74,58.38,1285498.0,2896901.0,1611404.0,55.63,6926,2.65
2026-04,Post-Ceasefire,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,38.77,173.74,67.36,1483375.0,2896901.0,1413526.0,48.79,5652,4.0
2026-05,Post-Ceasefire,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,38.52,190.19,73.25,1613028.0,2896901.0,1283874.0,44.32,6344,5.05
2026-06,Post-Ceasefire,Sofitel (Accor),France,Luxury,Bahrain,Very High,734,38.25,207.01,79.19,1743783.0,2896901.0,1153118.0,39.81,6186,3.54
2024-01,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,65.56,326.25,213.89,8303254.0,7763699.0,0.0,0.0,7436,3.11
2024-02,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,62.75,348.54,218.73,8490932.0,7763699.0,0.0,0.0,8845,4.33
2024-03,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,66.42,308.76,205.07,7960919.0,7763699.0,0.0,0.0,5074,1.76
2024-04,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,66.21,292.91,193.95,7529130.0,7763699.0,234569.0,3.02,6304,2.01
2024-05,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,62.4,316.21,197.31,7659569.0,7763699.0,104130.0,1.34,7785,5.46
2024-06,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,63.64,326.85,208.0,8074390.0,7763699.0,0.0,0.0,8696,4.41
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,64.94,327.58,212.72,8257685.0,7763699.0,0.0,0.0,4393,2.14
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,66.01,338.21,223.26,8667053.0,7763699.0,0.0,0.0,9171,2.92
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,65.35,349.55,228.43,8867676.0,7763699.0,0.0,0.0,6363,3.47
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,64.81,303.23,196.53,7629117.0,7763699.0,134582.0,1.73,9524,2.3
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,62.08,339.97,211.05,8192962.0,7763699.0,0.0,0.0,8802,4.51
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Kuwait,High,1294,62.13,320.09,198.86,7719879.0,7763699.0,43820.0,0.56,4932,4.86
2025-01,Escalation,Sofitel (Accor),France,Luxury,Kuwait,High,1294,58.93,291.1,171.55,6659410.0,7763699.0,1104289.0,14.22,8165,5.29
2025-02,Escalation,Sofitel (Accor),France,Luxury,Kuwait,High,1294,51.89,314.91,163.41,6343403.0,7763699.0,1420296.0,18.29,9291,2.25
2025-03,Escalation,Sofitel (Accor),France,Luxury,Kuwait,High,1294,52.44,314.63,164.99,6405082.0,7763699.0,1358617.0,17.5,6428,4.85
2025-04,Escalation,Sofitel (Accor),France,Luxury,Kuwait,High,1294,56.65,341.88,193.69,7518903.0,7763699.0,244796.0,3.15,7137,3.91
2025-05,Escalation,Sofitel (Accor),France,Luxury,Kuwait,High,1294,55.34,320.66,177.46,6888850.0,7763699.0,874849.0,11.27,7509,2.4
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,45.35,325.14,147.44,5723728.0,7763699.0,2039971.0,26.28,12801,1.2
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,44.23,345.9,153.0,5939469.0,7763699.0,1824230.0,23.5,13224,3.04
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,35.81,308.3,110.42,4286387.0,7763699.0,3477312.0,44.79,16251,1.06
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,46.98,314.59,147.79,5737099.0,7763699.0,2026600.0,26.1,7652,3.14
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,43.9,332.18,145.84,5661603.0,7763699.0,2102096.0,27.08,9975,2.27
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,45.4,308.03,139.86,5429322.0,7763699.0,2334377.0,30.07,7153,1.84
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Kuwait,High,1294,35.04,313.24,109.76,4260755.0,7763699.0,3502944.0,45.12,14237,1.71
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Kuwait,High,1294,30.1,344.06,103.56,4020008.0,7763699.0,3743691.0,48.22,14428,2.02
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Kuwait,High,1294,34.69,343.05,119.02,4620410.0,7763699.0,3143289.0,40.49,14730,2.01
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Kuwait,High,1294,34.07,314.43,107.12,4158257.0,7763699.0,3605442.0,46.44,12881,1.06
2026-04,Post-Ceasefire,Sofitel (Accor),France,Luxury,Kuwait,High,1294,37.5,318.25,119.36,4633465.0,7763699.0,3130234.0,40.32,8598,3.42
2026-05,Post-Ceasefire,Sofitel (Accor),France,Luxury,Kuwait,High,1294,35.64,329.26,117.33,4554816.0,7763699.0,3208883.0,41.33,13955,4.44
2026-06,Post-Ceasefire,Sofitel (Accor),France,Luxury,Kuwait,High,1294,42.42,302.35,128.24,4978433.0,7763699.0,2785266.0,35.88,13943,3.15
2024-01,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,70.44,255.64,180.06,4267528.0,4224770.0,0.0,0.0,2573,4.54
2024-02,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,71.82,277.14,199.05,4717370.0,4224770.0,0.0,0.0,2657,4.85
2024-03,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,70.77,290.21,205.39,4867749.0,4224770.0,0.0,0.0,2404,4.44
2024-04,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,71.1,282.99,201.21,4768675.0,4224770.0,0.0,0.0,2835,2.74
2024-05,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,70.68,242.23,171.21,4057674.0,4224770.0,167096.0,3.96,2949,4.05
2024-06,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,70.39,288.68,203.2,4815807.0,4224770.0,0.0,0.0,2608,4.94
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,72.47,257.2,186.4,4417586.0,4224770.0,0.0,0.0,2654,4.5
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,72.05,278.1,200.38,4748985.0,4224770.0,0.0,0.0,3133,4.16
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,74.35,268.82,199.87,4736840.0,4224770.0,0.0,0.0,2050,2.5
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,73.42,241.02,176.95,4193757.0,4224770.0,31013.0,0.73,3455,2.42
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,73.19,260.35,190.55,4515938.0,4224770.0,0.0,0.0,3617,3.55
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Oman,Medium,790,69.75,272.41,190.02,4503398.0,4224770.0,0.0,0.0,4881,2.53
2025-01,Escalation,Sofitel (Accor),France,Luxury,Oman,Medium,790,57.74,272.83,157.53,3733484.0,4224770.0,491285.0,11.63,5935,3.53
2025-02,Escalation,Sofitel (Accor),France,Luxury,Oman,Medium,790,60.5,249.58,150.98,3578301.0,4224770.0,646469.0,15.3,6343,5.28
2025-03,Escalation,Sofitel (Accor),France,Luxury,Oman,Medium,790,60.3,241.31,145.51,3448584.0,4224770.0,776185.0,18.37,6066,2.15
2025-04,Escalation,Sofitel (Accor),France,Luxury,Oman,Medium,790,62.59,260.07,162.79,3858032.0,4224770.0,366737.0,8.68,3624,5.44
2025-05,Escalation,Sofitel (Accor),France,Luxury,Oman,Medium,790,63.36,272.44,172.62,4091028.0,4224770.0,133742.0,3.17,5940,2.63
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,50.84,253.95,129.1,3059738.0,4224770.0,1165032.0,27.58,4076,2.22
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,47.33,269.53,127.57,3023411.0,4224770.0,1201358.0,28.44,8485,1.41
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,49.28,267.71,131.93,3126809.0,4224770.0,1097961.0,25.99,5690,1.98
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,45.42,277.52,126.05,2987394.0,4224770.0,1237375.0,29.29,8305,0.95
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,47.22,263.65,124.5,2950670.0,4224770.0,1274100.0,30.16,4162,0.96
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,42.64,290.6,123.91,2936716.0,4224770.0,1288053.0,30.49,4636,1.84
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Oman,Medium,790,49.26,269.12,132.56,3141658.0,4224770.0,1083112.0,25.64,6038,3.16
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Oman,Medium,790,25.86,276.61,71.53,1695299.0,4224770.0,2529470.0,59.87,6708,2.57
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Oman,Medium,790,38.65,257.64,99.59,2360185.0,4224770.0,1864585.0,44.13,9496,3.28
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Oman,Medium,790,27.18,285.88,77.69,1841338.0,4224770.0,2383431.0,56.42,9158,3.18
2026-04,Post-Ceasefire,Sofitel (Accor),France,Luxury,Oman,Medium,790,48.17,288.25,138.85,3290749.0,4224770.0,934021.0,22.11,7593,3.24
2026-05,Post-Ceasefire,Sofitel (Accor),France,Luxury,Oman,Medium,790,46.76,246.79,115.4,2734877.0,4224770.0,1489892.0,35.27,8625,4.88
2026-06,Post-Ceasefire,Sofitel (Accor),France,Luxury,Oman,Medium,790,39.99,277.81,111.1,2633132.0,4224770.0,1591637.0,37.67,7056,4.48
2024-01,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,87.64,276.43,242.26,12842418.0,13085833.0,243415.0,1.86,3927,4.94
2024-02,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,93.37,304.14,283.96,15052910.0,13085833.0,0.0,0.0,1173,4.58
2024-03,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,93.24,318.52,296.97,15742582.0,13085833.0,0.0,0.0,1950,2.33
2024-04,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,92.58,314.84,291.48,15451565.0,13085833.0,0.0,0.0,1949,2.9
2024-05,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,89.83,265.19,238.22,12628107.0,13085833.0,457726.0,3.5,2036,3.19
2024-06,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,88.95,307.68,273.69,14508077.0,13085833.0,0.0,0.0,2641,4.45
2024-07,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,88.89,283.79,252.25,13371555.0,13085833.0,0.0,0.0,3369,1.86
2024-08,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,92.26,313.8,289.51,15346863.0,13085833.0,0.0,0.0,1725,4.97
2024-09,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,90.44,276.46,250.03,13254120.0,13085833.0,0.0,0.0,2315,3.65
2024-10,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,92.13,290.64,267.78,14194827.0,13085833.0,0.0,0.0,2078,4.63
2024-11,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,94.07,317.01,298.21,15808147.0,13085833.0,0.0,0.0,1998,4.35
2024-12,Pre-Tension,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,88.12,313.35,276.13,14637640.0,13085833.0,0.0,0.0,4078,5.35
2025-01,Escalation,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,78.27,277.63,217.31,11519805.0,13085833.0,1566028.0,11.97,4147,5.33
2025-02,Escalation,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,78.15,279.55,218.48,11581490.0,13085833.0,1504344.0,11.5,3826,4.52
2025-03,Escalation,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,80.64,264.07,212.94,11288037.0,13085833.0,1797796.0,13.74,6025,3.78
2025-04,Escalation,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,72.31,270.92,195.9,10384862.0,13085833.0,2700971.0,20.64,8777,4.39
2025-05,Escalation,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,78.94,283.48,223.77,11861810.0,13085833.0,1224023.0,9.35,4877,2.22
2025-06,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,66.32,302.01,200.28,10616830.0,13085833.0,2469004.0,18.87,11895,2.73
2025-07,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,57.78,266.77,154.14,8171085.0,13085833.0,4914748.0,37.56,7250,1.49
2025-08,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,61.36,297.14,182.33,9665282.0,13085833.0,3420551.0,26.14,12415,2.1
2025-09,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,55.05,301.97,166.23,8812014.0,13085833.0,4273819.0,32.66,10182,1.42
2025-10,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,54.37,280.04,152.26,8071515.0,13085833.0,5014318.0,38.32,11596,3.12
2025-11,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,56.74,304.17,172.58,9148403.0,13085833.0,3937431.0,30.09,13604,1.89
2025-12,Active Conflict,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,64.38,297.96,191.84,10169333.0,13085833.0,2916501.0,22.29,11255,2.61
2026-01,Peak Crisis,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,35.37,298.24,105.48,5591238.0,13085833.0,7494596.0,57.27,14064,1.29
2026-02,Peak Crisis,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,39.84,286.82,114.27,6057673.0,13085833.0,7028161.0,53.71,13212,0.94
2026-03,Peak Crisis,Sofitel (Accor),France,Luxury,Jordan,Medium,1767,38.96,271.25,105.68,5602176.0,13085833.0,7483658.0,57.19,12986,1.75
